Building ID,Rooftop Area (m²),Total_Collection_L
10865,180,10430.06382
10866,151,8749.664649
10867,103,5968.314297
10868,63,3650.5223370000003
10869,85,4925.307915
10870,259,15007.702941
10871,288,16688.102112
10872,154,8923.499046
10873,131,7590.768669000001
10874,116,6721.596684
10875,59,3418.7431410000004
10876,98,5678.5903020000005
10877,280,16224.543720000001
10878,160,9271.16784
10879,114,6605.707086
10880,268,15529.206132000001
10881,106,6142.148694
10882,76,4403.8047240000005
10883,252,14602.089348000001
10884,162,9387.057438000002
10885,182,10545.953418
10886,120,6953.37588
10887,132,7648.713467999999
10888,106,6142.148694
10889,169,9792.671031
10890,142,8228.161458
10891,64,3708.4671359999998
10892,276,15992.764524
10893,160,9271.16784
10894,150,8691.71985
10895,168,9734.726232
10896,125,7243.099875
10897,207,11994.573392999999
10898,69,3998.191131
10899,214,12400.186986
10900,180,10430.06382
10901,122,7069.265478
10902,171,9908.560629000001
10903,90,5215.03191
10904,216,12516.076584
10905,203,11762.794197000001
10906,179,10372.119021
10907,72,4172.025528
10908,72,4172.025528
10909,262,15181.537338000002
10910,193,11183.346207
10911,58,3360.798342
10912,62,3592.5775379999995
10913,205,11878.683795000003
10914,204,11820.738996
10915,100,5794.4799
10916,113,6547.762287
10917,101,5852.424699
10918,258,14949.758142
10919,87,5041.197513
10920,149,8633.775051
10921,242,14022.641358
10922,195,11299.235805
10923,240,13906.75176
10924,100,5794.4799
10925,186,10777.732614000002
10926,190,11009.51181
10927,217,12574.021383000001
10928,104,6026.259096000001
10929,158,9155.278242
10930,256,14833.868543999999
10931,220,12747.85578
10932,93,5388.866307000001
10933,159,9213.223041000001
10934,245,14196.475755
10935,210,12168.40779
10936,201,11646.904599
10937,213,12342.242187000002
10938,292,16919.881308000004
10939,177,10256.229423
10940,154,8923.499046
10941,59,3418.7431410000004
10942,149,8633.775051
10943,197,11415.125403
10944,282,16340.433318
10945,158,9155.278242
10946,157,9097.333443
10947,252,14602.089348000001
10948,189,10951.567011000001
10949,239,13848.806961
10950,195,11299.235805
10951,143,8286.106257
10952,285,16514.267715
10953,289,16746.046911
10954,278,16108.654122000002
10955,112,6489.817488000001
10956,133,7706.658267000001
10957,74,4287.915126
10958,61,3534.632739
10959,198,11473.070201999999
10960,74,4287.915126
10961,60,3476.68794
10962,113,6547.762287
10963,250,14486.19975
10964,175,10140.339825000001
10965,99,5736.5351009999995
10966,239,13848.806961
10967,138,7996.382262
10968,148,8575.830252
10969,165,9560.891835
10970,145,8401.995855000001
10971,226,13095.524574
10972,63,3650.5223370000003
10973,50,2897.23995
10974,258,14949.758142
10975,74,4287.915126
10976,236,13674.972564000002
10977,121,7011.320679
10978,118,6837.486282000001
10979,182,10545.953418
10980,154,8923.499046
10981,276,15992.764524
10982,196,11357.180604000001
10983,72,4172.025528
10984,58,3360.798342
10985,167,9676.781433
10986,143,8286.106257
10987,227,13153.469373000002
10988,193,11183.346207
10989,82,4751.473518
10990,179,10372.119021
10991,63,3650.5223370000003
10992,287,16630.157313
10993,50,2897.23995
10994,139,8054.327061000001
10995,235,13617.027765
10996,138,7996.382262
10997,193,11183.346207
10998,256,14833.868543999999
10999,139,8054.327061000001
11000,224,12979.634976000001
11001,221,12805.800579
11002,257,14891.813343
11003,63,3650.5223370000003
11004,270,15645.095730000001
11005,201,11646.904599
11006,160,9271.16784
11007,232,13443.193368
11008,192,11125.401408000002
11009,132,7648.713467999999
11010,121,7011.320679
11011,211,12226.352589000002
11012,179,10372.119021
11013,76,4403.8047240000005
11014,123,7127.210277000001
11015,148,8575.830252
11016,264,15297.426935999998
11017,290,16803.991710000002
11018,121,7011.320679
11019,269,15587.150931
11020,72,4172.025528
11021,117,6779.541483
11022,191,11067.456608999999
11023,240,13906.75176
11024,166,9618.836634
11025,155,8981.443845
11026,142,8228.161458
11027,114,6605.707086
11028,117,6779.541483
11029,177,10256.229423
11030,112,6489.817488000001
11031,273,15818.930127000001
11032,274,15876.874926
11033,162,9387.057438000002
11034,139,8054.327061000001
11035,130,7532.82387
11036,152,8807.609448000001
11037,264,15297.426935999998
11038,241,13964.696559
11039,209,12110.462991
11040,165,9560.891835
11041,256,14833.868543999999
11042,62,3592.5775379999995
11043,243,14080.586157000002
11044,173,10024.450227
11045,196,11357.180604000001
11046,201,11646.904599
11047,286,16572.212514
11048,137,7938.437463
11049,60,3476.68794
11050,236,13674.972564000002
11051,263,15239.482137
11052,64,3708.4671359999998
11053,59,3418.7431410000004
11054,90,5215.03191
11055,204,11820.738996
11056,237,13732.917363
11057,122,7069.265478
11058,101,5852.424699
11059,177,10256.229423
11060,77,4461.749523
11061,114,6605.707086
11062,66,3824.3567339999995
11063,144,8344.051056
11064,221,12805.800579
11065,187,10835.677413000001
11066,112,6489.817488000001
11067,278,16108.654122000002
11068,270,15645.095730000001
11069,259,15007.702941
11070,224,12979.634976000001
11071,87,5041.197513
11072,280,16224.543720000001
11073,290,16803.991710000002
11074,119,6895.431081000001
11075,153,8865.554247
11076,253,14660.034147
11077,102,5910.369498
11078,255,14775.923745000002
11079,221,12805.800579
11080,168,9734.726232
11081,123,7127.210277000001
11082,103,5968.314297
11083,69,3998.191131
11084,128,7416.9342719999995
11085,80,4635.58392
11086,184,10661.843016
11087,107,6200.093493
11088,154,8923.499046
11089,59,3418.7431410000004
11090,59,3418.7431410000004
11091,289,16746.046911
11092,88,5099.142312
11093,205,11878.683795000003
11094,207,11994.573392999999
11095,86,4983.252713999999
11096,168,9734.726232
11097,116,6721.596684
11098,291,16861.936509000003
11099,92,5330.921508
11100,256,14833.868543999999
11101,262,15181.537338000002
11102,101,5852.424699
11103,150,8691.71985
11104,105,6084.203895
11105,125,7243.099875
11106,117,6779.541483
11107,288,16688.102112
11108,186,10777.732614000002
11109,280,16224.543720000001
11110,155,8981.443845
11111,174,10082.395026
11112,141,8170.216659
11113,72,4172.025528
11114,240,13906.75176
11115,158,9155.278242
11116,110,6373.92789
11117,217,12574.021383000001
11118,93,5388.866307000001
11119,263,15239.482137
11120,201,11646.904599
11121,228,13211.414172
11122,235,13617.027765
11123,267,15471.261333
11124,271,15703.040529
11125,210,12168.40779
11126,65,3766.411935
11127,71,4114.080729
11128,290,16803.991710000002
11129,106,6142.148694
11130,111,6431.872689
11131,291,16861.936509000003
11132,156,9039.388644
11133,259,15007.702941
11134,120,6953.37588
11135,291,16861.936509000003
11136,139,8054.327061000001
11137,121,7011.320679
11138,119,6895.431081000001
11139,79,4577.639121
11140,152,8807.609448000001
11141,200,11588.9598
11142,81,4693.528719000001
11143,135,7822.5478650000005
11144,283,16398.378117
11145,284,16456.322916
11146,106,6142.148694
11147,158,9155.278242
11148,58,3360.798342
11149,80,4635.58392
11150,120,6953.37588
11151,186,10777.732614000002
11152,62,3592.5775379999995
11153,235,13617.027765
11154,180,10430.06382
11155,84,4867.363116
11156,274,15876.874926
11157,70,4056.1359300000004
11158,113,6547.762287
11159,144,8344.051056
11160,229,13269.358971
11161,83,4809.418317
11162,273,15818.930127000001
11163,170,9850.61583
11164,212,12284.297388
11165,64,3708.4671359999998
11166,169,9792.671031
11167,145,8401.995855000001
11168,55,3186.963945
11169,158,9155.278242
11170,262,15181.537338000002
11171,146,8459.940654000002
11172,81,4693.528719000001
11173,229,13269.358971
11174,132,7648.713467999999
11175,274,15876.874926
11176,205,11878.683795000003
11177,272,15760.985328000002
11178,262,15181.537338000002
11179,167,9676.781433
11180,275,15934.819725
11181,241,13964.696559
11182,128,7416.9342719999995
11183,127,7358.9894730000005
11184,196,11357.180604000001
11185,156,9039.388644
11186,175,10140.339825000001
11187,64,3708.4671359999998
11188,183,10603.898217
11189,293,16977.826107
11190,122,7069.265478
11191,150,8691.71985
11192,261,15123.592539000001
11193,147,8517.885452999999
11194,215,12458.131785
11195,75,4345.859925
11196,259,15007.702941
11197,141,8170.216659
11198,174,10082.395026
11199,296,17151.660504
11200,228,13211.414172
11201,122,7069.265478
11202,273,15818.930127000001
11203,172,9966.505427999999
11204,102,5910.369498
11205,233,13501.138167000001
11206,236,13674.972564000002
11207,247,14312.365353
11208,127,7358.9894730000005
11209,141,8170.216659
11210,235,13617.027765
11211,137,7938.437463
11212,62,3592.5775379999995
11213,92,5330.921508
11214,125,7243.099875
11215,100,5794.4799
11216,68,3940.2463320000006
11217,198,11473.070201999999
11218,268,15529.206132000001
11219,171,9908.560629000001
11220,260,15065.64774
11221,73,4229.970327000001
11222,75,4345.859925
11223,222,12863.745378
11224,205,11878.683795000003
11225,287,16630.157313
11226,169,9792.671031
11227,131,7590.768669000001
11228,285,16514.267715
11229,149,8633.775051
11230,283,16398.378117
11231,206,11936.628594
11232,66,3824.3567339999995
11233,117,6779.541483
11234,93,5388.866307000001
11235,286,16572.212514
11236,110,6373.92789
11237,172,9966.505427999999
11238,142,8228.161458
11239,245,14196.475755
11240,123,7127.210277000001
11241,202,11704.849398
11242,272,15760.985328000002
11243,116,6721.596684
11244,160,9271.16784
11245,51,2955.184749
11246,298,17267.550102
11247,138,7996.382262
11248,226,13095.524574
11249,247,14312.365353
11250,75,4345.859925
11251,249,14428.254951
11252,148,8575.830252
11253,76,4403.8047240000005
11254,138,7996.382262
11255,195,11299.235805
11256,231,13385.248569
11257,50,2897.23995
11258,238,13790.862162000001
11259,289,16746.046911
11260,152,8807.609448000001
11261,180,10430.06382
11262,296,17151.660504
11263,245,14196.475755
11264,90,5215.03191
11265,214,12400.186986
11266,100,5794.4799
11267,64,3708.4671359999998
11268,57,3302.853543
11269,87,5041.197513
11270,163,9445.002237
11271,132,7648.713467999999
11272,105,6084.203895
11273,224,12979.634976000001
11274,267,15471.261333
11275,152,8807.609448000001
11276,187,10835.677413000001
11277,151,8749.664649
11278,127,7358.9894730000005
11279,226,13095.524574
11280,218,12631.966182
11281,132,7648.713467999999
11282,79,4577.639121
11283,54,3129.019146
11284,168,9734.726232
11285,272,15760.985328000002
11286,248,14370.310151999998
11287,260,15065.64774
11288,80,4635.58392
11289,229,13269.358971
11290,299,17325.494901000002
11291,280,16224.543720000001
11292,265,15355.371734999999
11293,275,15934.819725
11294,298,17267.550102
11295,72,4172.025528
11296,97,5620.645503000001
11297,158,9155.278242
11298,89,5157.087111000001
11299,55,3186.963945
11300,87,5041.197513
11301,218,12631.966182
11302,149,8633.775051
11303,76,4403.8047240000005
11304,252,14602.089348000001
11305,118,6837.486282000001
11306,106,6142.148694
11307,66,3824.3567339999995
11308,293,16977.826107
11309,120,6953.37588
11310,268,15529.206132000001
11311,96,5562.700704000001
11312,298,17267.550102
11313,128,7416.9342719999995
11314,159,9213.223041000001
11315,62,3592.5775379999995
11316,188,10893.622212
11317,173,10024.450227
11318,158,9155.278242
11319,139,8054.327061000001
11320,135,7822.5478650000005
11321,141,8170.216659
11322,73,4229.970327000001
11323,270,15645.095730000001
11324,122,7069.265478
11325,283,16398.378117
11326,53,3071.074347
11327,162,9387.057438000002
11328,95,5504.755905
11329,297,17209.605303000004
11330,67,3882.3015330000003
11331,92,5330.921508
11332,257,14891.813343
11333,210,12168.40779
11334,142,8228.161458
11335,152,8807.609448000001
11336,173,10024.450227
11337,59,3418.7431410000004
11338,122,7069.265478
11339,236,13674.972564000002
11340,80,4635.58392
11341,205,11878.683795000003
11342,109,6315.983091
11343,298,17267.550102
11344,180,10430.06382
11345,167,9676.781433
11346,232,13443.193368
11347,63,3650.5223370000003
11348,235,13617.027765
11349,266,15413.316534000001
11350,192,11125.401408000002
11351,51,2955.184749
11352,73,4229.970327000001
11353,255,14775.923745000002
11354,113,6547.762287
11355,289,16746.046911
11356,248,14370.310151999998
11357,149,8633.775051
11358,163,9445.002237
11359,73,4229.970327000001
11360,204,11820.738996
11361,214,12400.186986
11362,279,16166.598921000003
11363,271,15703.040529
11364,140,8112.271860000001
11365,216,12516.076584
11366,240,13906.75176
11367,256,14833.868543999999
11368,75,4345.859925
11369,114,6605.707086
11370,169,9792.671031
11371,53,3071.074347
11372,206,11936.628594
11373,298,17267.550102
11374,50,2897.23995
11375,284,16456.322916
11376,99,5736.5351009999995
11377,159,9213.223041000001
11378,263,15239.482137
11379,188,10893.622212
11380,123,7127.210277000001
11381,236,13674.972564000002
11382,111,6431.872689
11383,130,7532.82387
11384,213,12342.242187000002
11385,105,6084.203895
11386,160,9271.16784
11387,267,15471.261333
11388,289,16746.046911
11389,70,4056.1359300000004
11390,190,11009.51181
11391,58,3360.798342
11392,188,10893.622212
11393,252,14602.089348000001
11394,119,6895.431081000001
11395,178,10314.174222000001
11396,167,9676.781433
11397,247,14312.365353
11398,254,14717.978946000001
11399,263,15239.482137
11400,105,6084.203895
11401,80,4635.58392
11402,263,15239.482137
11403,86,4983.252713999999
11404,224,12979.634976000001
11405,140,8112.271860000001
11406,163,9445.002237
11407,293,16977.826107
11408,255,14775.923745000002
11409,177,10256.229423
11410,224,12979.634976000001
11411,171,9908.560629000001
11412,118,6837.486282000001
11413,235,13617.027765
11414,85,4925.307915
11415,81,4693.528719000001
11416,275,15934.819725
11417,113,6547.762287
11418,248,14370.310151999998
11419,219,12689.910981
11420,97,5620.645503000001
11421,251,14544.144549
11422,291,16861.936509000003
11423,130,7532.82387
11424,207,11994.573392999999
11425,198,11473.070201999999
11426,109,6315.983091
11427,190,11009.51181
11428,50,2897.23995
11429,114,6605.707086
11430,288,16688.102112
11431,82,4751.473518
11432,87,5041.197513
11433,74,4287.915126
11434,203,11762.794197000001
11435,254,14717.978946000001
11436,108,6258.038292
11437,269,15587.150931
11438,210,12168.40779
11439,150,8691.71985
11440,176,10198.284624
11441,90,5215.03191
11442,207,11994.573392999999
11443,106,6142.148694
11444,226,13095.524574
11445,97,5620.645503000001
11446,121,7011.320679
11447,226,13095.524574
11448,224,12979.634976000001
11449,105,6084.203895
11450,114,6605.707086
11451,61,3534.632739
11452,118,6837.486282000001
11453,265,15355.371734999999
11454,183,10603.898217
11455,138,7996.382262
11456,242,14022.641358
11457,74,4287.915126
11458,50,2897.23995
11459,209,12110.462991
11460,283,16398.378117
11461,283,16398.378117
11462,180,10430.06382
11463,98,5678.5903020000005
11464,196,11357.180604000001
11465,109,6315.983091
11466,284,16456.322916
11467,206,11936.628594
11468,227,13153.469373000002
11469,51,2955.184749
11470,122,7069.265478
11471,233,13501.138167000001
11472,194,11241.291006000001
11473,237,13732.917363
11474,159,9213.223041000001
11475,213,12342.242187000002
11476,110,6373.92789
11477,66,3824.3567339999995
11478,98,5678.5903020000005
11479,125,7243.099875
11480,237,13732.917363
11481,197,11415.125403
11482,227,13153.469373000002
11483,180,10430.06382
11484,92,5330.921508
11485,106,6142.148694
11486,99,5736.5351009999995
11487,245,14196.475755
11488,258,14949.758142
11489,227,13153.469373000002
11490,86,4983.252713999999
11491,95,5504.755905
11492,219,12689.910981
11493,64,3708.4671359999998
11494,210,12168.40779
11495,129,7474.879071
11496,188,10893.622212
11497,296,17151.660504
11498,197,11415.125403
11499,279,16166.598921000003
11500,73,4229.970327000001
11501,174,10082.395026
11502,241,13964.696559
11503,167,9676.781433
11504,129,7474.879071
11505,143,8286.106257
11506,275,15934.819725
11507,114,6605.707086
11508,137,7938.437463
11509,137,7938.437463
11510,250,14486.19975
11511,263,15239.482137
11512,253,14660.034147
11513,194,11241.291006000001
11514,175,10140.339825000001
11515,138,7996.382262
11516,269,15587.150931
11517,110,6373.92789
11518,64,3708.4671359999998
11519,143,8286.106257
11520,100,5794.4799
11521,76,4403.8047240000005
11522,263,15239.482137
11523,123,7127.210277000001
11524,110,6373.92789
11525,235,13617.027765
11526,80,4635.58392
11527,268,15529.206132000001
11528,61,3534.632739
11529,95,5504.755905
11530,208,12052.518192000001
11531,81,4693.528719000001
11532,209,12110.462991
11533,282,16340.433318
11534,286,16572.212514
11535,276,15992.764524
11536,230,13327.303770000002
11537,110,6373.92789
11538,95,5504.755905
11539,134,7764.603066000001
11540,251,14544.144549
11541,129,7474.879071
11542,184,10661.843016
11543,53,3071.074347
11544,268,15529.206132000001
11545,101,5852.424699
11546,296,17151.660504
11547,266,15413.316534000001
11548,208,12052.518192000001
11549,252,14602.089348000001
11550,161,9329.112639
11551,261,15123.592539000001
11552,85,4925.307915
11553,231,13385.248569
11554,103,5968.314297
11555,168,9734.726232
11556,176,10198.284624
11557,66,3824.3567339999995
11558,286,16572.212514
11559,124,7185.155075999999
11560,207,11994.573392999999
11561,276,15992.764524
11562,154,8923.499046
11563,279,16166.598921000003
11564,199,11531.015001
11565,166,9618.836634
11566,92,5330.921508
11567,161,9329.112639
11568,164,9502.947036
11569,76,4403.8047240000005
11570,86,4983.252713999999
11571,95,5504.755905
11572,162,9387.057438000002
11573,84,4867.363116
11574,181,10488.008619
11575,129,7474.879071
11576,129,7474.879071
11577,262,15181.537338000002
11578,203,11762.794197000001
11579,170,9850.61583
11580,277,16050.709323
11581,196,11357.180604000001
11582,171,9908.560629000001
11583,130,7532.82387
11584,222,12863.745378
11585,203,11762.794197000001
11586,199,11531.015001
11587,168,9734.726232
11588,107,6200.093493
11589,112,6489.817488000001
11590,297,17209.605303000004
11591,205,11878.683795000003
11592,242,14022.641358
11593,221,12805.800579
11594,149,8633.775051
11595,220,12747.85578
11596,214,12400.186986
11597,115,6663.651885000001
11598,194,11241.291006000001
11599,217,12574.021383000001
11600,215,12458.131785
11601,134,7764.603066000001
11602,238,13790.862162000001
11603,186,10777.732614000002
11604,254,14717.978946000001
11605,252,14602.089348000001
11606,238,13790.862162000001
11607,257,14891.813343
11608,193,11183.346207
11609,172,9966.505427999999
11610,51,2955.184749
11611,155,8981.443845
11612,157,9097.333443
11613,121,7011.320679
11614,220,12747.85578
11615,175,10140.339825000001
11616,219,12689.910981
11617,254,14717.978946000001
11618,106,6142.148694
11619,130,7532.82387
11620,280,16224.543720000001
11621,265,15355.371734999999
11622,244,14138.530956
11623,207,11994.573392999999
11624,293,16977.826107
11625,190,11009.51181
11626,68,3940.2463320000006
11627,56,3244.9087440000003
11628,186,10777.732614000002
11629,260,15065.64774
11630,286,16572.212514
11631,103,5968.314297
11632,153,8865.554247
11633,135,7822.5478650000005
11634,131,7590.768669000001
11635,110,6373.92789
11636,136,7880.492664000001
11637,51,2955.184749
11638,227,13153.469373000002
11639,291,16861.936509000003
11640,252,14602.089348000001
11641,80,4635.58392
11642,82,4751.473518
11643,255,14775.923745000002
11644,129,7474.879071
11645,60,3476.68794
11646,210,12168.40779
11647,177,10256.229423
11648,184,10661.843016
11649,177,10256.229423
11650,80,4635.58392
11651,225,13037.579775
11652,175,10140.339825000001
11653,287,16630.157313
11654,96,5562.700704000001
11655,255,14775.923745000002
11656,269,15587.150931
11657,230,13327.303770000002
11658,156,9039.388644
11659,257,14891.813343
11660,68,3940.2463320000006
11661,130,7532.82387
11662,172,9966.505427999999
11663,267,15471.261333
11664,183,10603.898217
11665,156,9039.388644
11666,98,5678.5903020000005
11667,122,7069.265478
11668,99,5736.5351009999995
11669,130,7532.82387
11670,144,8344.051056
11671,61,3534.632739
11672,72,4172.025528
11673,103,5968.314297
11674,167,9676.781433
11675,246,14254.420554000002
11676,284,16456.322916
11677,277,16050.709323
11678,108,6258.038292
11679,213,12342.242187000002
11680,52,3013.1295480000003
11681,107,6200.093493
11682,265,15355.371734999999
11683,232,13443.193368
11684,106,6142.148694
11685,194,11241.291006000001
11686,216,12516.076584
11687,139,8054.327061000001
11688,245,14196.475755
11689,104,6026.259096000001
11690,94,5446.811106
11691,253,14660.034147
11692,50,2897.23995
11693,70,4056.1359300000004
11694,260,15065.64774
11695,70,4056.1359300000004
11696,101,5852.424699
11697,131,7590.768669000001
11698,220,12747.85578
11699,229,13269.358971
11700,116,6721.596684
11701,162,9387.057438000002
11702,93,5388.866307000001
11703,209,12110.462991
11704,59,3418.7431410000004
11705,113,6547.762287
11706,281,16282.488519
11707,256,14833.868543999999
11708,118,6837.486282000001
11709,117,6779.541483
11710,299,17325.494901000002
11711,77,4461.749523
11712,230,13327.303770000002
11713,165,9560.891835
11714,100,5794.4799
11715,230,13327.303770000002
11716,53,3071.074347
11717,128,7416.9342719999995
11718,66,3824.3567339999995
11719,157,9097.333443
11720,244,14138.530956
11721,123,7127.210277000001
11722,224,12979.634976000001
11723,283,16398.378117
11724,233,13501.138167000001
11725,72,4172.025528
11726,67,3882.3015330000003
11727,178,10314.174222000001
11728,84,4867.363116
11729,113,6547.762287
11730,294,17035.770905999998
11731,235,13617.027765
11732,272,15760.985328000002
11733,108,6258.038292
11734,285,16514.267715
11735,50,2897.23995
11736,180,10430.06382
11737,116,6721.596684
11738,86,4983.252713999999
11739,260,15065.64774
11740,78,4519.694322
11741,138,7996.382262
11742,210,12168.40779
11743,149,8633.775051
11744,238,13790.862162000001
11745,270,15645.095730000001
11746,171,9908.560629000001
11747,139,8054.327061000001
11748,181,10488.008619
11749,290,16803.991710000002
11750,63,3650.5223370000003
11751,291,16861.936509000003
11752,268,15529.206132000001
11753,210,12168.40779
11754,199,11531.015001
11755,225,13037.579775
11756,180,10430.06382
11757,264,15297.426935999998
11758,134,7764.603066000001
11759,282,16340.433318
11760,200,11588.9598
11761,245,14196.475755
11762,70,4056.1359300000004
11763,278,16108.654122000002
11764,220,12747.85578
11765,272,15760.985328000002
11766,262,15181.537338000002
11767,75,4345.859925
11768,90,5215.03191
11769,171,9908.560629000001
11770,276,15992.764524
11771,87,5041.197513
11772,137,7938.437463
11773,60,3476.68794
11774,282,16340.433318
11775,78,4519.694322
11776,288,16688.102112
11777,296,17151.660504
11778,109,6315.983091
11779,244,14138.530956
11780,242,14022.641358
11781,293,16977.826107
11782,110,6373.92789
11783,295,17093.715705
11784,196,11357.180604000001
11785,223,12921.690176999999
11786,226,13095.524574
11787,71,4114.080729
11788,127,7358.9894730000005
11789,162,9387.057438000002
11790,234,13559.082966
11791,172,9966.505427999999
11792,191,11067.456608999999
11793,93,5388.866307000001
11794,193,11183.346207
11795,146,8459.940654000002
11796,126,7301.044674000001
11797,279,16166.598921000003
11798,290,16803.991710000002
11799,189,10951.567011000001
11800,104,6026.259096000001
11801,100,5794.4799
11802,151,8749.664649
11803,216,12516.076584
11804,210,12168.40779
11805,210,12168.40779
11806,78,4519.694322
11807,118,6837.486282000001
11808,247,14312.365353
11809,208,12052.518192000001
11810,129,7474.879071
11811,80,4635.58392
11812,266,15413.316534000001
11813,161,9329.112639
11814,95,5504.755905
11815,146,8459.940654000002
11816,254,14717.978946000001
11817,101,5852.424699
11818,187,10835.677413000001
11819,265,15355.371734999999
11820,123,7127.210277000001
11821,90,5215.03191
11822,272,15760.985328000002
11823,126,7301.044674000001
11824,180,10430.06382
11825,236,13674.972564000002
11826,163,9445.002237
11827,101,5852.424699
11828,211,12226.352589000002
11829,226,13095.524574
11830,205,11878.683795000003
11831,260,15065.64774
11832,136,7880.492664000001
11833,158,9155.278242
11834,273,15818.930127000001
11835,190,11009.51181
11836,274,15876.874926
11837,275,15934.819725
11838,274,15876.874926
11839,297,17209.605303000004
11840,118,6837.486282000001
11841,169,9792.671031
11842,116,6721.596684
11843,110,6373.92789
11844,237,13732.917363
11845,120,6953.37588
11846,201,11646.904599
11847,240,13906.75176
11848,263,15239.482137
11849,286,16572.212514
11850,238,13790.862162000001
11851,200,11588.9598
11852,79,4577.639121
11853,237,13732.917363
11854,195,11299.235805
11855,145,8401.995855000001
11856,105,6084.203895
11857,102,5910.369498
11858,56,3244.9087440000003
11859,146,8459.940654000002
11860,246,14254.420554000002
11861,162,9387.057438000002
11862,269,15587.150931
11863,174,10082.395026
11864,249,14428.254951
11865,256,14833.868543999999
11866,229,13269.358971
11867,181,10488.008619
11868,211,12226.352589000002
11869,246,14254.420554000002
11870,210,12168.40779
11871,170,9850.61583
11872,246,14254.420554000002
11873,87,5041.197513
11874,275,15934.819725
11875,171,9908.560629000001
11876,75,4345.859925
11877,178,10314.174222000001
11878,53,3071.074347
11879,88,5099.142312
11880,103,5968.314297
11881,267,15471.261333
11882,210,12168.40779
11883,82,4751.473518
11884,249,14428.254951
11885,69,3998.191131
11886,65,3766.411935
11887,198,11473.070201999999
11888,222,12863.745378
11889,296,17151.660504
11890,297,17209.605303000004
11891,176,10198.284624
11892,267,15471.261333
11893,136,7880.492664000001
11894,131,7590.768669000001
11895,111,6431.872689
11896,80,4635.58392
11897,293,16977.826107
11898,91,5272.976709
11899,61,3534.632739
11900,114,6605.707086
11901,283,16398.378117
11902,122,7069.265478
11903,180,10430.06382
11904,164,9502.947036
11905,267,15471.261333
11906,186,10777.732614000002
11907,155,8981.443845
11908,228,13211.414172
11909,65,3766.411935
11910,265,15355.371734999999
11911,291,16861.936509000003
11912,127,7358.9894730000005
11913,174,10082.395026
11914,180,10430.06382
11915,275,15934.819725
11916,274,15876.874926
11917,291,16861.936509000003
11918,201,11646.904599
11919,250,14486.19975
11920,190,11009.51181
11921,179,10372.119021
11922,248,14370.310151999998
11923,161,9329.112639
11924,176,10198.284624
11925,70,4056.1359300000004
11926,196,11357.180604000001
11927,138,7996.382262
11928,96,5562.700704000001
11929,199,11531.015001
11930,252,14602.089348000001
11931,210,12168.40779
11932,209,12110.462991
11933,241,13964.696559
11934,134,7764.603066000001
11935,216,12516.076584
11936,177,10256.229423
11937,261,15123.592539000001
11938,121,7011.320679
11939,91,5272.976709
11940,278,16108.654122000002
11941,58,3360.798342
11942,74,4287.915126
11943,266,15413.316534000001
11944,274,15876.874926
11945,51,2955.184749
11946,68,3940.2463320000006
11947,287,16630.157313
11948,69,3998.191131
11949,283,16398.378117
11950,282,16340.433318
11951,283,16398.378117
11952,270,15645.095730000001
11953,119,6895.431081000001
11954,66,3824.3567339999995
11955,173,10024.450227
11956,138,7996.382262
11957,279,16166.598921000003
11958,245,14196.475755
11959,143,8286.106257
11960,133,7706.658267000001
11961,180,10430.06382
11962,136,7880.492664000001
11963,100,5794.4799
11964,131,7590.768669000001
11965,203,11762.794197000001
11966,233,13501.138167000001
11967,277,16050.709323
11968,241,13964.696559
11969,57,3302.853543
11970,258,14949.758142
11971,272,15760.985328000002
11972,214,12400.186986
11973,286,16572.212514
11974,170,9850.61583
11975,274,15876.874926
11976,204,11820.738996
11977,222,12863.745378
11978,53,3071.074347
11979,135,7822.5478650000005
11980,177,10256.229423
11981,267,15471.261333
11982,273,15818.930127000001
11983,265,15355.371734999999
11984,159,9213.223041000001
11985,148,8575.830252
11986,86,4983.252713999999
11987,273,15818.930127000001
11988,120,6953.37588
11989,82,4751.473518
11990,80,4635.58392
11991,232,13443.193368
11992,174,10082.395026
11993,61,3534.632739
11994,60,3476.68794
11995,137,7938.437463
11996,121,7011.320679
11997,81,4693.528719000001
11998,106,6142.148694
11999,215,12458.131785
12000,237,13732.917363
12001,135,7822.5478650000005
12002,275,15934.819725
12003,68,3940.2463320000006
12004,165,9560.891835
12005,261,15123.592539000001
12006,233,13501.138167000001
12007,63,3650.5223370000003
12008,82,4751.473518
12009,59,3418.7431410000004
12010,129,7474.879071
12011,241,13964.696559
12012,113,6547.762287
12013,239,13848.806961
12014,117,6779.541483
12015,268,15529.206132000001
12016,141,8170.216659
12017,174,10082.395026
12018,220,12747.85578
12019,129,7474.879071
12020,108,6258.038292
12021,229,13269.358971
12022,146,8459.940654000002
12023,289,16746.046911
12024,68,3940.2463320000006
12025,198,11473.070201999999
12026,71,4114.080729
12027,58,3360.798342
12028,58,3360.798342
12029,250,14486.19975
12030,76,4403.8047240000005
12031,66,3824.3567339999995
12032,221,12805.800579
12033,298,17267.550102
12034,94,5446.811106
12035,57,3302.853543
12036,257,14891.813343
12037,195,11299.235805
12038,174,10082.395026
12039,172,9966.505427999999
12040,82,4751.473518
12041,50,2897.23995
12042,253,14660.034147
12043,55,3186.963945
12044,90,5215.03191
12045,232,13443.193368
12046,54,3129.019146
12047,236,13674.972564000002
12048,129,7474.879071
